open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-15,-63.0,-32.0,24.0,-78.0,-47.0,15.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-16,-59.0,-33.0,39.0,-72.0,-48.0,15.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-17,-61.0,-29.0,36.0,-73.0,-46.0,17.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-18,-63.0,-31.0,-1.0,,-33.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-19,-71.0,-36.0,-12.0,,-36.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-20,-56.0,-33.0,-3.0,-75.0,-45.0,15.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-21,-56.0,-24.0,39.0,-73.0,-44.0,14.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-22,-56.0,-26.0,40.0,-75.0,-44.0,13.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-23,-56.0,-29.0,39.0,-73.0,-44.0,14.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-24,-60.0,-30.0,39.0,-75.0,-43.0,16.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-25,-61.0,-26.0,1.0,,-30.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-26,-70.0,-32.0,0.0,,-33.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-27,-40.0,-24.0,49.0,-72.0,-39.0,12.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-28,-43.0,-14.0,44.0,-72.0,-41.0,11.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-29,-47.0,-13.0,20.0,-75.0,-41.0,13.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-04-30,-36.0,10.0,53.0,-76.0,-40.0,10.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-01,-90.0,-92.0,-5.0,,-81.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-02,-45.0,-1.0,3.0,,-32.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-03,-80.0,-85.0,10.0,,-29.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-04,-33.0,-6.0,30.0,-74.0,-32.0,10.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-05,-38.0,-3.0,26.0,-71.0,-34.0,11.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-06,-39.0,-4.0,37.0,-68.0,-33.0,9.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-07,-34.0,-6.0,51.0,-70.0,-32.0,9.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-08,-36.0,-6.0,41.0,-66.0,-31.0,11.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-09,-37.0,7.0,54.0,,-18.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-10,-70.0,-80.0,48.0,,-12.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-11,-5.0,-2.0,34.0,,-25.0,6.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-12,-7.0,-7.0,2.0,-58.0,-27.0,10.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-13,-7.0,-5.0,33.0,,-25.0,5.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-14,-8.0,-6.0,27.0,-58.0,-25.0,6.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-15,-8.0,-4.0,18.0,,-24.0,7.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-16,-3.0,8.0,29.0,,-8.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-17,-29.0,-78.0,19.0,,-5.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-18,5.0,1.0,27.0,,-21.0,5.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-19,0.0,0.0,11.0,-53.0,-24.0,6.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-20,0.0,-1.0,7.0,,-24.0,7.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-21,7.0,3.0,48.0,,-24.0,5.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-22,0.0,1.0,31.0,,-21.0,5.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-23,0.0,7.0,35.0,,-2.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-24,-21.0,-73.0,19.0,,1.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-25,1.0,-4.0,12.0,,-22.0,6.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-26,-1.0,-2.0,2.0,-61.0,-21.0,6.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-27,-3.0,1.0,16.0,-58.0,-20.0,4.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-28,-3.0,-7.0,11.0,,-20.0,5.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-29,10.0,26.0,10.0,,-21.0,4.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-30,-45.0,-78.0,15.0,,-28.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-05-31,-9.0,,9.0,,9.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-01,8.0,7.0,17.0,,-18.0,3.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-02,2.0,1.0,19.0,,-17.0,3.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-03,-4.0,-5.0,9.0,,-19.0,5.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-04,1.0,-4.0,12.0,,-18.0,4.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-05,1.0,3.0,-11.0,,-18.0,5.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-06,4.0,0.0,11.0,,9.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-07,1.0,-8.0,25.0,,14.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-08,0.0,-4.0,-6.0,,-17.0,4.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-09,7.0,10.0,2.0,,-18.0,3.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-10,21.0,36.0,12.0,,-18.0,-2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-11,-43.0,-81.0,29.0,-65.0,-68.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-12,14.0,17.0,16.0,,-30.0,4.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-13,11.0,5.0,22.0,,7.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-14,-2.0,,5.0,,15.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-15,7.0,4.0,-9.0,,-19.0,4.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-16,8.0,7.0,-8.0,,-18.0,3.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-17,4.0,2.0,-15.0,,-19.0,3.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-18,2.0,-3.0,-11.0,,-18.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-19,2.0,1.0,-10.0,,-18.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-20,1.0,0.0,-23.0,,1.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-21,-9.0,-6.0,-32.0,,5.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-22,-46.0,-51.0,-14.0,-60.0,-68.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-23,14.0,16.0,-6.0,,-21.0,0.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-24,7.0,10.0,-6.0,,-19.0,0.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-25,3.0,-2.0,-5.0,,-21.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-26,0.0,-1.0,-7.0,,-20.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-27,0.0,-2.0,-5.0,,2.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-28,-3.0,1.0,-16.0,,13.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-29,-1.0,-4.0,-11.0,,-22.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-06-30,3.0,3.0,,-55.0,-20.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-01,0.0,3.0,39.0,,-21.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-02,0.0,-1.0,30.0,,-21.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-03,1.0,2.0,13.0,,-21.0,3.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-04,2.0,0.0,35.0,,2.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-05,5.0,,30.0,,18.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-06,0.0,-4.0,31.0,,-22.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-07,7.0,5.0,,,-21.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-08,-3.0,4.0,39.0,,-20.0,0.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-09,-1.0,-1.0,37.0,,-22.0,0.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-10,-3.0,-4.0,28.0,,-22.0,0.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-11,-10.0,-5.0,18.0,,-2.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-12,3.0,-1.0,20.0,,11.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-13,0.0,-4.0,30.0,,-25.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-14,-1.0,0.0,,-53.0,-26.0,0.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-15,-2.0,5.0,41.0,,-24.0,0.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-16,-2.0,-4.0,34.0,,-25.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-17,-6.0,-5.0,-3.0,,-27.0,4.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-18,-4.0,-6.0,15.0,,0.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-19,-5.0,-9.0,15.0,,2.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-20,-3.0,-5.0,39.0,,-28.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-21,-2.0,-3.0,,-55.0,-30.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-22,-8.0,-2.0,41.0,,-28.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-23,-8.0,-8.0,29.0,,-29.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-24,-15.0,-9.0,17.0,-53.0,-29.0,5.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-25,-11.0,-11.0,4.0,,-10.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-26,-8.0,-9.0,21.0,,4.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-27,-5.0,-7.0,38.0,,-30.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-28,-7.0,-5.0,41.0,,-31.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-29,-12.0,-6.0,42.0,,-32.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-30,-10.0,-11.0,37.0,,-32.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-07-31,-13.0,-10.0,27.0,,-32.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-01,-8.0,-9.0,37.0,,-10.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-02,-6.0,-7.0,29.0,,-2.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-03,-9.0,-9.0,33.0,-60.0,-39.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-04,-4.0,6.0,15.0,-53.0,-42.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-05,-51.0,-54.0,0.0,-74.0,-74.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-06,-2.0,-9.0,25.0,,-41.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-07,-12.0,-10.0,21.0,,-40.0,3.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-08,-10.0,-10.0,34.0,,-10.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-09,-5.0,-6.0,31.0,,-5.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-10,-2.0,-6.0,36.0,,-39.0,0.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-11,-2.0,-3.0,43.0,,-40.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-12,0.0,-1.0,42.0,,-38.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-13,-2.0,-3.0,46.0,,-39.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-14,1.0,16.0,33.0,,-38.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-15,-39.0,-43.0,23.0,,-37.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-16,0.0,0.0,38.0,,-4.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-17,2.0,0.0,31.0,,-35.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-18,-1.0,5.0,18.0,-54.0,-35.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-19,4.0,6.0,39.0,,-33.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-20,-1.0,-4.0,42.0,-56.0,-34.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-21,-8.0,-7.0,33.0,,-33.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-22,-9.0,-13.0,47.0,,-10.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-23,-5.0,-3.0,27.0,,-5.0,
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-24,0.0,-9.0,35.0,,-31.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-25,2.0,-6.0,32.0,,-31.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-26,-2.0,-5.0,42.0,,-30.0,1.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-27,-3.0,-2.0,42.0,,-30.0,2.0
HR-07,HR,Croatia,Bjelovar-Bilogora County,,,HR-07,,2020-08-28,-7.0,-2.0,40.0,,-29.0,2.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-15,6.0,0.0,,16.0,0.0,-1.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-16,12.0,8.0,,24.0,1.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-17,6.0,8.0,,9.0,0.0,-1.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-18,7.0,4.0,,6.0,-1.0,0.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-19,7.0,3.0,,3.0,-1.0,0.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-20,2.0,-1.0,,11.0,-1.0,-1.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-21,7.0,4.0,,14.0,0.0,0.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-22,5.0,2.0,,16.0,0.0,-1.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-23,22.0,17.0,,27.0,2.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-24,6.0,6.0,,9.0,1.0,0.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-25,7.0,12.0,,7.0,1.0,-1.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-26,-2.0,4.0,,2.0,1.0,1.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-27,1.0,-2.0,,1.0,1.0,0.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-28,1.0,-4.0,,9.0,1.0,1.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-02-29,1.0,5.0,,15.0,2.0,0.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-01,1.0,11.0,,19.0,1.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-02,7.0,6.0,,3.0,3.0,0.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-03,4.0,5.0,,-1.0,2.0,0.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-04,6.0,7.0,,-3.0,2.0,1.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-05,6.0,3.0,,2.0,3.0,-1.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-06,1.0,1.0,,10.0,1.0,2.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-07,12.0,7.0,,11.0,0.0,0.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-08,13.0,21.0,,21.0,2.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-09,5.0,5.0,,-2.0,1.0,0.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-10,5.0,10.0,,-4.0,2.0,-1.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-11,9.0,14.0,,4.0,1.0,-1.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-12,2.0,10.0,,-4.0,0.0,-2.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-13,-3.0,24.0,,-10.0,0.0,1.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-14,-13.0,11.0,,-17.0,-4.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-15,-16.0,12.0,,-32.0,-5.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-16,-9.0,24.0,,-35.0,-20.0,6.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-17,-26.0,7.0,,-45.0,-23.0,7.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-18,-25.0,9.0,,-46.0,-27.0,8.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-19,-52.0,-15.0,,-55.0,-35.0,11.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-20,-60.0,-24.0,,-65.0,-39.0,14.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-21,-70.0,-32.0,,-68.0,-40.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-22,-84.0,-54.0,,-74.0,-48.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-23,-65.0,-34.0,,-77.0,-48.0,17.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-24,-77.0,-48.0,,-83.0,-54.0,20.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-25,-77.0,-47.0,,-87.0,-55.0,21.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-26,-75.0,-48.0,,-86.0,-55.0,21.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-27,-73.0,-46.0,,-85.0,-53.0,23.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-28,-75.0,-49.0,,-80.0,-47.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-29,-81.0,-59.0,,-83.0,-51.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-30,-69.0,-42.0,,-78.0,-53.0,19.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-03-31,-69.0,-41.0,,-83.0,-53.0,18.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-01,-65.0,-39.0,,-79.0,-52.0,18.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-02,-65.0,-46.0,,-79.0,-52.0,18.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-03,-64.0,-36.0,,-80.0,-52.0,20.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-04,-67.0,-42.0,,-80.0,-45.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-05,-75.0,-48.0,,-78.0,-45.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-06,-59.0,-27.0,,-76.0,-50.0,16.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-07,-55.0,-21.0,,-77.0,-50.0,15.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-08,-54.0,-15.0,,-79.0,-50.0,15.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-09,-50.0,-7.0,,-74.0,-50.0,15.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-10,-59.0,-8.0,,-81.0,-61.0,22.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-11,-68.0,-31.0,,-78.0,-51.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-12,-83.0,-86.0,,-87.0,-39.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-13,-80.0,-74.0,,-85.0,-81.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-14,-65.0,-38.0,,-81.0,-51.0,17.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-15,-56.0,-22.0,,-72.0,-48.0,15.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-16,-56.0,-31.0,,-76.0,-47.0,14.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-17,-58.0,-25.0,,-79.0,-47.0,17.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-18,-61.0,-31.0,,-73.0,-35.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-19,-72.0,-42.0,,-78.0,-33.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-20,-53.0,-25.0,,-73.0,-47.0,13.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-21,-53.0,-22.0,,-72.0,-45.0,13.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-22,-50.0,-20.0,,-73.0,-45.0,13.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-23,-50.0,-24.0,,-70.0,-44.0,12.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-24,-53.0,-22.0,,-75.0,-42.0,14.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-25,-57.0,-20.0,,-69.0,-32.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-26,-67.0,-34.0,,-75.0,-34.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-27,-36.0,-13.0,,-70.0,-38.0,11.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-28,-38.0,-13.0,,-65.0,-38.0,8.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-29,-37.0,1.0,,-71.0,-39.0,12.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-04-30,-28.0,16.0,,-63.0,-38.0,8.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-05-01,-87.0,-92.0,,-82.0,-79.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-05-02,-49.0,-9.0,,-70.0,-34.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-05-03,-71.0,-82.0,,-74.0,-31.0,
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-05-04,-30.0,-1.0,,-69.0,-33.0,9.0
HR-12,HR,Croatia,Brod-Posavina County,,,HR-12,,2020-05-05,-35.0,-8.0,,-71.0,-34.0,9.0
